User_ID,Age,Gender,Platform,Daily_Usage_Time (minutes),Posts_Per_Day,Likes_Received_Per_Day,Comments_Received_Per_Day,Messages_Sent_Per_Day,Dominant_Emotion
693.0,24.0,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
694.0,29.0,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
695.0,26.0,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
696.0,33.0,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
697.0,22.0,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
698.0,35.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
699.0,28.0,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
700.0,27.0,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
701.0,25.0,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
702.0,30.0,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
703.0,22.0,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
704.0,28.0,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
705.0,33.0,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
706.0,21.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
707.0,27.0,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
708.0,24.0,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
709.0,29.0,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
710.0,31.0,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
711.0,23.0,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
712.0,26.0,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
713.0,34.0,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
714.0,22.0,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
715.0,28.0,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
716.0,21.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
717.0,35.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
718.0,27.0,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
719.0,23.0,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
720.0,32.0,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
721.0,26.0,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
722.0,24.0,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
723.0,29.0,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
724.0,33.0,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
725.0,22.0,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
726.0,31.0,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
727.0,27.0,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
728.0,25.0,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
729.0,30.0,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
730.0,26.0,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
731.0,34.0,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
732.0,28.0,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
733.0,23.0,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
734.0,21.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
735.0,29.0,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
736.0,24.0,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
737.0,33.0,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
738.0,27.0,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
739.0,22.0,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
740.0,28.0,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
741.0,31.0,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
742.0,25.0,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
743.0,29.0,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
744.0,23.0,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
745.0,35.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
746.0,30.0,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
747.0,21.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
748.0,26.0,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
749.0,32.0,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
750.0,28.0,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
789.0,25.0,Female,Instagram,170.0,6.0,83.0,30.0,33.0,Happiness
790.0,30.0,Male,Twitter,70.0,2.0,30.0,12.0,20.0,Anxiety
791.0,27.0,Non-binary,Facebook,50.0,1.0,10.0,4.0,10.0,Boredom
792.0,32.0,Female,Whatsapp,105.0,4.0,55.0,25.0,25.0,Anger
793.0,24.0,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
794.0,29.0,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
795.0,26.0,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
796.0,33.0,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
797.0,22.0,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
798.0,35.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
799.0,28.0,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
800.0,27.0,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
801.0,25.0,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
802.0,30.0,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
803.0,22.0,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
804.0,28.0,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
805.0,33.0,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
806.0,21.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
807.0,27.0,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
808.0,24.0,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
809.0,29.0,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
810.0,31.0,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
811.0,23.0,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
812.0,26.0,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
813.0,34.0,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
814.0,22.0,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
815.0,28.0,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
816.0,21.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
817.0,35.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
818.0,27.0,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
819.0,23.0,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
820.0,32.0,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
821.0,26.0,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
822.0,24.0,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
823.0,29.0,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
824.0,33.0,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
825.0,22.0,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
826.0,31.0,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
827.0,27.0,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
828.0,25.0,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
829.0,30.0,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
830.0,26.0,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
831.0,34.0,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
832.0,28.0,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
833.0,23.0,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
834.0,21.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
835.0,29.0,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
836.0,24.0,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
837.0,33.0,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
838.0,27.0,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
839.0,22.0,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
840.0,28.0,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
841.0,31.0,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
842.0,25.0,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
843.0,29.0,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
844.0,23.0,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
845.0,35.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
846.0,30.0,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
847.0,21.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
848.0,26.0,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
849.0,32.0,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
850.0,28.0,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
851.0,27.0,Male,Instagram,165.0,6.0,85.0,30.0,28.0,Happiness
852.0,24.0,Female,Twitter,75.0,3.0,33.0,18.0,19.0,Anger
853.0,29.0,Non-binary,Facebook,85.0,2.0,27.0,9.0,20.0,Neutral
854.0,33.0,Female,Instagram,145.0,4.0,65.0,23.0,35.0,Sadness
855.0,31.0,Male,LinkedIn,60.0,1.0,15.0,7.0,17.0,Anxiety
856.0,22.0,Female,Whatsapp,70.0,2.0,42.0,10.0,21.0,Anxiety
857.0,25.0,Male,Telegram,90.0,3.0,22.0,11.0,22.0,Boredom
858.0,29.0,Non-binary,Snapchat,50.0,2.0,18.0,7.0,18.0,Sadness
859.0,28.0,Female,Twitter,95.0,4.0,48.0,22.0,25.0,Happiness
860.0,27.0,Male,Facebook,60.0,1.0,12.0,5.0,15.0,Boredom
861.0,30.0,Female,Instagram,175.0,6.0,72.0,30.0,33.0,Happiness
862.0,23.0,Male,Whatsapp,70.0,3.0,22.0,10.0,18.0,Anger
863.0,34.0,Non-binary,Telegram,80.0,2.0,21.0,8.0,20.0,Neutral
864.0,26.0,Female,Snapchat,120.0,4.0,55.0,18.0,30.0,Anxiety
865.0,25.0,Male,Twitter,90.0,6.0,42.0,14.0,26.0,Sadness
866.0,29.0,Non-binary,Facebook,60.0,1.0,12.0,4.0,12.0,Boredom
867.0,28.0,Male,Instagram,165.0,5.0,78.0,23.0,35.0,Happiness
868.0,31.0,Female,Whatsapp,65.0,2.0,27.0,10.0,20.0,Neutral
869.0,27.0,Male,Telegram,105.0,3.0,48.0,20.0,28.0,Anxiety
870.0,22.0,Non-binary,Snapchat,75.0,2.0,21.0,8.0,20.0,Sadness
871.0,24.0,Female,Instagram,140.0,4.0,65.0,22.0,30.0,Happiness
872.0,35.0,Male,Twitter,70.0,1.0,13.0,8.0,10.0,Boredom
873.0,21.0,Non-binary,Facebook,55.0,3.0,17.0,7.0,12.0,Neutral
874.0,29.0,Female,Whatsapp,90.0,2.0,24.0,12.0,22.0,Anger
875.0,25.0,Male,Telegram,80.0,4.0,30.0,13.0,25.0,Neutral
876.0,28.0,Non-binary,Snapchat,115.0,3.0,38.0,18.0,27.0,Anxiety
877.0,32.0,Female,Instagram,155.0,6.0,75.0,25.0,38.0,Happiness
878.0,26.0,Male,Twitter,75.0,2.0,23.0,12.0,18.0,Sadness
879.0,33.0,Non-binary,Facebook,65.0,1.0,13.0,7.0,14.0,Anxiety
880.0,27.0,Female,Whatsapp,90.0,4.0,37.0,18.0,20.0,Neutral
881.0,31.0,Male,Telegram,50.0,2.0,20.0,10.0,12.0,Sadness
882.0,24.0,Non-binary,Snapchat,85.0,3.0,33.0,20.0,18.0,Happiness
883.0,34.0,Female,Instagram,120.0,5.0,60.0,25.0,25.0,Anger
884.0,22.0,Male,Twitter,70.0,1.0,22.0,7.0,22.0,Neutral
885.0,29.0,Non-binary,Facebook,75.0,2.0,20.0,8.0,20.0,Boredom
886.0,28.0,Female,Whatsapp,100.0,4.0,37.0,14.0,26.0,Anxiety
887.0,31.0,Male,Telegram,85.0,3.0,45.0,20.0,28.0,Sadness
888.0,21.0,Non-binary,Snapchat,60.0,1.0,18.0,7.0,12.0,Neutral
889.0,25.0,Female,Instagram,170.0,6.0,83.0,30.0,33.0,Happiness
890.0,30.0,Male,Twitter,70.0,2.0,30.0,12.0,20.0,Anxiety
891.0,27.0,Non-binary,Facebook,50.0,1.0,10.0,4.0,10.0,Boredom
892.0,32.0,Female,Whatsapp,105.0,4.0,55.0,25.0,25.0,Anger
893.0,24.0,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
894.0,29.0,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
895.0,26.0,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
896.0,33.0,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
897.0,22.0,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
898.0,35.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
899.0,28.0,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
900.0,27.0,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
901.0,25.0,Female,Instagram,120.0,5.0,50.0,20.0,25.0,Happiness
902.0,30.0,Male,Twitter,90.0,4.0,30.0,20.0,22.0,Anger
903.0,22.0,Non-binary,Facebook,60.0,2.0,20.0,10.0,15.0,Neutral
904.0,28.0,Female,Instagram,200.0,8.0,110.0,40.0,45.0,Anxiety
905.0,33.0,Male,LinkedIn,45.0,1.0,10.0,5.0,12.0,Boredom
906.0,21.0,Male,Instagram,150.0,5.0,65.0,25.0,30.0,Happiness
907.0,27.0,Female,Twitter,85.0,3.0,40.0,18.0,20.0,Anger
908.0,24.0,Non-binary,Facebook,110.0,6.0,35.0,16.0,25.0,Sadness
909.0,29.0,Female,LinkedIn,55.0,2.0,15.0,5.0,10.0,Neutral
910.0,31.0,Male,Instagram,170.0,7.0,90.0,35.0,40.0,Happiness
911.0,23.0,Female,Twitter,75.0,4.0,45.0,20.0,25.0,Anxiety
912.0,26.0,Non-binary,Facebook,95.0,3.0,30.0,14.0,18.0,Sadness
913.0,34.0,Male,LinkedIn,65.0,1.0,14.0,6.0,15.0,Boredom
914.0,22.0,Female,Instagram,180.0,8.0,100.0,38.0,45.0,Happiness
915.0,28.0,Male,Twitter,100.0,6.0,50.0,30.0,29.0,Anger
916.0,21.0,Non-binary,Facebook,40.0,1.0,10.0,4.0,12.0,Neutral
917.0,35.0,Female,Instagram,125.0,5.0,65.0,22.0,28.0,Anxiety
918.0,27.0,Male,Twitter,90.0,3.0,40.0,16.0,24.0,Sadness
919.0,23.0,Non-binary,LinkedIn,50.0,1.0,12.0,6.0,12.0,Neutral
920.0,32.0,Female,Instagram,140.0,6.0,75.0,28.0,30.0,Happiness
921.0,26.0,Male,Facebook,75.0,2.0,30.0,14.0,20.0,Anxiety
922.0,24.0,Female,Twitter,105.0,4.0,35.0,20.0,23.0,Anger
923.0,29.0,Male,LinkedIn,60.0,2.0,17.0,8.0,15.0,Boredom
924.0,33.0,Non-binary,Instagram,190.0,8.0,105.0,36.0,50.0,Happiness
925.0,22.0,Female,Twitter,70.0,3.0,25.0,16.0,15.0,Sadness
926.0,31.0,Male,Facebook,80.0,2.0,20.0,10.0,20.0,Neutral
927.0,27.0,Non-binary,LinkedIn,55.0,1.0,12.0,5.0,11.0,Anxiety
928.0,25.0,Female,Instagram,160.0,6.0,85.0,26.0,30.0,Happiness
929.0,30.0,Male,Twitter,90.0,4.0,43.0,19.0,24.0,Anger
930.0,26.0,Non-binary,Facebook,45.0,1.0,8.0,4.0,12.0,Sadness
931.0,34.0,Female,LinkedIn,65.0,2.0,17.0,5.0,14.0,Boredom
932.0,28.0,Male,Instagram,145.0,7.0,80.0,30.0,35.0,Happiness
933.0,23.0,Non-binary,Twitter,70.0,3.0,30.0,14.0,18.0,Neutral
934.0,21.0,Female,Instagram,130.0,6.0,95.0,22.0,28.0,Sadness
935.0,29.0,Male,Facebook,65.0,2.0,27.0,11.0,22.0,Anxiety
936.0,24.0,Non-binary,LinkedIn,55.0,1.0,11.0,6.0,11.0,Boredom
937.0,33.0,Female,Instagram,170.0,7.0,95.0,30.0,38.0,Happiness
938.0,27.0,Male,Twitter,85.0,4.0,45.0,18.0,24.0,Anger
939.0,22.0,Female,Instagram,115.0,3.0,60.0,17.0,30.0,Neutral
940.0,28.0,Non-binary,Facebook,100.0,2.0,22.0,12.0,25.0,Anxiety
941.0,31.0,Male,LinkedIn,45.0,1.0,9.0,4.0,10.0,Sadness
942.0,25.0,Female,Instagram,150.0,6.0,90.0,26.0,30.0,Happiness
943.0,29.0,Male,Twitter,95.0,4.0,50.0,22.0,22.0,Anger
944.0,23.0,Non-binary,Facebook,105.0,2.0,25.0,12.0,18.0,Neutral
945.0,35.0,Female,LinkedIn,60.0,1.0,15.0,7.0,14.0,Boredom
946.0,30.0,Male,Instagram,175.0,7.0,100.0,33.0,38.0,Happiness
947.0,21.0,Female,Twitter,90.0,3.0,37.0,14.0,20.0,Sadness
948.0,26.0,Non-binary,Facebook,75.0,2.0,30.0,12.0,18.0,Anxiety
949.0,32.0,Male,Instagram,130.0,5.0,80.0,28.0,31.0,Neutral
950.0,28.0,Female,LinkedIn,55.0,1.0,12.0,6.0,10.0,Boredom
951.0,27.0,Male,Instagram,165.0,6.0,85.0,30.0,28.0,Happiness
952.0,24.0,Female,Twitter,75.0,3.0,33.0,18.0,19.0,Anger
953.0,29.0,Non-binary,Facebook,85.0,2.0,27.0,9.0,20.0,Neutral
954.0,33.0,Female,Instagram,145.0,4.0,65.0,23.0,35.0,Sadness
955.0,31.0,Male,LinkedIn,60.0,1.0,15.0,7.0,17.0,Anxiety
956.0,22.0,Female,Whatsapp,70.0,2.0,42.0,10.0,21.0,Anxiety
957.0,25.0,Male,Telegram,90.0,3.0,22.0,11.0,22.0,Boredom
958.0,29.0,Non-binary,Snapchat,50.0,2.0,18.0,7.0,18.0,Sadness
959.0,28.0,Female,Twitter,95.0,4.0,48.0,22.0,25.0,Happiness
960.0,27.0,Male,Facebook,60.0,1.0,12.0,5.0,15.0,Boredom
961.0,30.0,Female,Instagram,175.0,6.0,72.0,30.0,33.0,Happiness
962.0,23.0,Male,Whatsapp,70.0,3.0,22.0,10.0,18.0,Anger
963.0,34.0,Non-binary,Telegram,80.0,2.0,21.0,8.0,20.0,Neutral
964.0,26.0,Female,Snapchat,120.0,4.0,55.0,18.0,30.0,Anxiety
965.0,25.0,Male,Twitter,90.0,6.0,42.0,14.0,26.0,Sadness
966.0,29.0,Non-binary,Facebook,60.0,1.0,12.0,4.0,12.0,Boredom
967.0,28.0,Male,Instagram,165.0,5.0,78.0,23.0,35.0,Happiness
968.0,31.0,Female,Whatsapp,65.0,2.0,27.0,10.0,20.0,Neutral
969.0,27.0,Male,Telegram,105.0,3.0,48.0,20.0,28.0,Anxiety
970.0,22.0,Non-binary,Snapchat,75.0,2.0,21.0,8.0,20.0,Sadness
971.0,24.0,Female,Instagram,140.0,4.0,65.0,22.0,30.0,Happiness
972.0,35.0,Male,Twitter,70.0,1.0,13.0,8.0,10.0,Boredom
973.0,21.0,Non-binary,Facebook,55.0,3.0,17.0,7.0,12.0,Neutral
974.0,29.0,Female,Whatsapp,90.0,2.0,24.0,12.0,22.0,Anger
975.0,25.0,Male,Telegram,80.0,4.0,30.0,13.0,25.0,Neutral
976.0,28.0,Non-binary,Snapchat,115.0,3.0,38.0,18.0,27.0,Anxiety
977.0,32.0,Female,Instagram,155.0,6.0,75.0,25.0,38.0,Happiness
978.0,26.0,Male,Twitter,75.0,2.0,23.0,12.0,18.0,Sadness
979.0,33.0,Non-binary,Facebook,65.0,1.0,13.0,7.0,14.0,Anxiety
980.0,27.0,Female,Whatsapp,90.0,4.0,37.0,18.0,20.0,Neutral
981.0,31.0,Male,Telegram,50.0,2.0,20.0,10.0,12.0,Sadness
982.0,24.0,Non-binary,Snapchat,85.0,3.0,33.0,20.0,18.0,Happiness
983.0,34.0,Female,Instagram,120.0,5.0,60.0,25.0,25.0,Anger
984.0,22.0,Male,Twitter,70.0,1.0,22.0,7.0,22.0,Neutral
985.0,29.0,Non-binary,Facebook,75.0,2.0,20.0,8.0,20.0,Boredom
986.0,28.0,Female,Whatsapp,100.0,4.0,37.0,14.0,26.0,Anxiety
987.0,31.0,Male,Telegram,85.0,3.0,45.0,20.0,28.0,Sadness
988.0,21.0,Non-binary,Snapchat,60.0,1.0,18.0,7.0,12.0,Neutral
989.0,25.0,Female,Instagram,170.0,6.0,83.0,30.0,33.0,Happiness
990.0,30.0,Male,Twitter,70.0,2.0,30.0,12.0,20.0,Anxiety
991.0,27.0,Non-binary,Facebook,50.0,1.0,10.0,4.0,10.0,Boredom
992.0,32.0,Female,Whatsapp,105.0,4.0,55.0,25.0,25.0,Anger
993.0,24.0,Male,Telegram,75.0,3.0,37.0,16.0,22.0,Neutral
994.0,29.0,Female,Snapchat,95.0,2.0,23.0,10.0,28.0,Sadness
995.0,26.0,Male,Instagram,150.0,5.0,70.0,25.0,30.0,Anxiety
996.0,33.0,Non-binary,Twitter,85.0,4.0,35.0,18.0,18.0,Boredom
997.0,22.0,Female,Facebook,70.0,1.0,14.0,6.0,10.0,Neutral
998.0,35.0,Male,Whatsapp,110.0,3.0,50.0,25.0,25.0,Happiness
999.0,28.0,Non-binary,Telegram,60.0,2.0,18.0,8.0,18.0,Anger
1000.0,27.0,Female,Snapchat,120.0,4.0,40.0,18.0,22.0,Neutral
